,Price_A,Price_B,Spread,Zscore,Position_A,Position_B,Signal,Return_A,Return_B,Strategy_Return,Cumulative_Return,Transaction_Cost,Net_Return,Gross_Cumulative,Net_Cumulative
2022-02-09,274.9930419921875,327.14007568359375,-105.00847745631285,-1.2305535057338561,0,0,HOLD,0.02485068762792908,0.008106530995130923,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-10,268.5743103027344,318.8082275390625,-101.7490462116769,-1.0264400351532297,0,0,HOLD,-0.023341433088461483,-0.02546874798852139,-0.0,1.0,0.0,-0.0,0.0,0.0
2022-02-11,262.021484375,314.4986877441406,-103.29596857723817,-1.123312056391024,0,0,HOLD,-0.024398558150807825,-0.013517655514062366,-0.0,1.0,0.0,-0.0,0.0,0.0
2022-02-14,259.5077819824219,315.6389465332031,-107.13418026909073,-1.36367015890859,0,0,HOLD,-0.009593497260631412,0.0036256392585973796,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-15,260.5534362792969,317.1652526855469,-107.86146270527189,-1.4092143446881091,0,0,HOLD,0.004029375492661913,0.004835607801596753,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-16,261.5705261230469,314.3191223144531,-103.53834603706702,-1.1384903193464395,0,0,HOLD,0.0039035748607811893,-0.008973651265372196,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-17,256.3800048828125,312.3888244628906,-106.48665921077463,-1.3231208235899057,0,0,HOLD,-0.019843677791865133,-0.00614120400104512,-0.0,1.0,0.0,-0.0,0.0,0.0
2022-02-18,257.1954650878906,311.4281311035156,-104.55527049854635,-1.2021725895254705,0,0,HOLD,0.0031806700583021374,-0.0030753128285775366,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-22,250.96878051757812,283.8650207519531,-78.76501617063963,0.4128755348027434,0,0,EXIT,-0.02420993141611061,-0.08850552534832123,-0.0,1.0,0.0,-0.0,0.0,0.0
2022-02-23,248.877197265625,276.9338073730469,-72.8053950261201,0.7860814298973132,0,0,HOLD,-0.00833403759479412,-0.024417285935919852,-0.0,1.0,0.0,-0.0,0.0,0.0
2022-02-24,248.43582153320312,281.2343444824219,-78.24221692206169,0.44561448863703595,0,0,EXIT,-0.0017734679483343285,0.015529115604083321,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-25,257.0234680175781,284.2958984375,-73.21083040483444,0.7606920855502757,0,0,HOLD,0.0345668608954095,0.010886131139895339,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-28,253.0422821044922,283.55963134765625,-76.33677835211654,0.5649376620065449,0,0,HOLD,-0.015489581335871083,-0.002589791459849722,-0.0,1.0,0.0,-0.0,0.0,0.0
